Date,Close,High,Low,Open,Volume
2022/09/23,1645.300049,1667,1645.300049,1667,1224
2022/09/26,1623.300049,1623.300049,1623.300049,1623.300049,1205
2022/09/27,1626.699951,1636.599976,1626.699951,1632.199951,888
2022/09/28,1660.400024,1660.400024,1620.400024,1620.400024,18311
2022/09/29,1658.5,1662.599976,1640,1657,6028
2022/09/30,1662.400024,1672.699951,1658,1661.699951,548
2022/10/03,1692.900024,1700,1661.900024,1667.199951,410
2022/10/04,1721.099976,1728,1696,1701.199951,291
2022/10/05,1711.400024,1726.599976,1703,1724.099976,418
2022/10/06,1711.699951,1723.300049,1709.099976,1721,133
2022/10/07,1700.5,1710.099976,1693.699951,1710.099976,179
2022/10/10,1667.300049,1693.400024,1667,1693.400024,195
2022/10/11,1678.699951,1678.699951,1661,1661.800049,167
2022/10/12,1670.300049,1672.699951,1668,1668,149
2022/10/13,1670,1675.300049,1641.5,1675.199951,729
2022/10/14,1641.699951,1667,1640,1665.300049,82
2022/10/17,1657,1657,1646.800049,1650.199951,238
2022/10/18,1649,1655.199951,1649,1651.400024,597
2022/10/19,1627.5,1637.5,1627.5,1637.5,84
2022/10/20,1630.800049,1641.400024,1622.800049,1622.800049,477
2022/10/21,1651,1653.900024,1634.099976,1634.099976,224
2022/10/24,1648.699951,1662.699951,1648.699951,1662.699951,29
2022/10/25,1652.800049,1652.800049,1637.300049,1648.199951,880
2022/10/26,1664,1667,1649.800049,1649.800049,89
2022/10/27,1660.699951,1660.699951,1660.699951,1660.699951,2298
2022/10/28,1639.599976,1661,1638.699951,1661,626
2022/10/31,1635.900024,1641.800049,1633.400024,1641.800049,522
2022/11/01,1645,1653.699951,1630.800049,1630.800049,985
2022/11/02,1645.699951,1664.699951,1634,1650.800049,612
2022/11/03,1627.300049,1629.199951,1615.099976,1629.199951,1427
2022/11/04,1672.5,1674.5,1629,1630.199951,159
2022/11/07,1676.5,1677.900024,1672.900024,1676.900024,42
2022/11/08,1712.099976,1712.099976,1703.199951,1703.199951,23
2022/11/09,1710.099976,1720.199951,1706,1707.400024,497
2022/11/10,1750.300049,1750.300049,1708.199951,1708.199951,325
2022/11/11,1766,1766,1757.599976,1763.800049,257
2022/11/14,1773.599976,1773.599976,1761.599976,1762,358
2022/11/15,1773.800049,1773.800049,1769.900024,1770.800049,57
2022/11/16,1773,1778.900024,1773,1776.599976,303
2022/11/17,1760.800049,1763,1756,1763,18
2022/11/18,1751.900024,1763.300049,1747.599976,1763.300049,414
2022/11/21,1737.400024,1744.900024,1736.099976,1739,544
2022/11/22,1738.300049,1741.699951,1738.300049,1741.699951,15
2022/11/23,1744.900024,1750.900024,1736.5,1736.5,39
2022/11/25,1753.300049,1757.900024,1749.199951,1753,216
2022/11/28,1740.099976,1741.300049,1740.099976,1741.300049,132767
2022/11/29,1748.400024,1758.199951,1737.900024,1739.5,19416
2022/11/30,1746,1769.400024,1745.099976,1748.099976,3339
2022/12/01,1801.099976,1803.699951,1768.699951,1768.699951,1053
2022/12/02,1795.900024,1802.300049,1779.400024,1802,1725
2022/12/05,1767.400024,1808,1764.300049,1795.699951,1713
2022/12/06,1769.300049,1779.400024,1767.900024,1768.599976,105
2022/12/07,1785.5,1790.300049,1769.300049,1769.300049,422
2022/12/08,1788.699951,1790.900024,1782,1782,713
2022/12/09,1798.099976,1804.300049,1791.099976,1794.900024,125
2022/12/12,1780.5,1793.900024,1777.699951,1787.300049,85
2022/12/13,1813.900024,1819.800049,1780.5,1780.699951,205
2022/12/14,1807.5,1812.800049,1797.900024,1810.800049,1074
2022/12/15,1777.199951,1801,1774.800049,1801,421
2022/12/16,1790,1791.400024,1777.900024,1777.900024,206
2022/12/19,1787.699951,1796.300049,1785.599976,1791.599976,79
2022/12/20,1815.900024,1821.400024,1786.5,1786.5,51
2022/12/21,1815.900024,1821.400024,1814.400024,1817.400024,35
2022/12/22,1787,1818.099976,1785,1818.099976,411
2022/12/23,1795.900024,1802.800049,1794.099976,1794.300049,49
2022/12/27,1814.800049,1826.300049,1803.400024,1803.400024,69
2022/12/28,1807.900024,1807.900024,1803.099976,1803.199951,434
2022/12/29,1819.5,1819.5,1805.800049,1805.800049,277
2022/12/30,1819.699951,1822.300049,1816.800049,1817,95
2023/01/03,1839.699951,1839.699951,1836.199951,1836.199951,29
2023/01/04,1852.800049,1859.099976,1845.599976,1845.599976,25
2023/01/05,1834.800049,1855.199951,1834.800049,1855.199951,24
2023/01/06,1864.199951,1868.199951,1835.300049,1838.400024,26
2023/01/09,1872.699951,1880,1867,1867,62
2023/01/10,1871.599976,1878.099976,1871.599976,1877.800049,101
2023/01/11,1874.599976,1877.800049,1873.099976,1873.099976,1236
2023/01/12,1895.5,1897.400024,1877.199951,1877.199951,59
2023/01/13,1918.400024,1920.900024,1898.300049,1899,512
2023/01/17,1907.199951,1920.099976,1905.199951,1920.099976,706
2023/01/18,1904.400024,1911.099976,1903.099976,1911.099976,1027
2023/01/19,1922.099976,1931.800049,1922.099976,1922.099976,371
2023/01/20,1926.400024,1928.5,1921.400024,1922.099976,1346
2023/01/23,1927.099976,1927.099976,1915,1926.5,218
2023/01/24,1933.900024,1936.800049,1931.800049,1931.800049,201
2023/01/25,1941.199951,1941.199951,1939.800049,1941.199951,7
2023/01/26,1929.099976,1937.099976,1927.099976,1936.599976,131
2023/01/27,1928.599976,1928.599976,1928.599976,1928.599976,150902
2023/01/30,1922.900024,1933.599976,1920.300049,1928.300049,27220
2023/01/31,1929.5,1930.400024,1900.599976,1923,1910
2023/02/01,1927.800049,1955,1922,1927.199951,2290
2023/02/02,1916.300049,1959.099976,1911.300049,1952.300049,748
2023/02/03,1862.900024,1917,1861.5,1912.400024,992
2023/02/06,1866.199951,1880,1863.400024,1865.599976,424
2023/02/07,1871.699951,1875.699951,1868,1870,297
2023/02/08,1877.400024,1880.400024,1872.099976,1872.099976,230
2023/02/09,1866.199951,1884.599976,1859.800049,1875.300049,223
2023/02/10,1862.800049,1863.5,1852.400024,1861.599976,27
2023/02/13,1851.900024,1861,1850,1859,569
2023/02/14,1854,1862,1846.199951,1854.099976,656
2023/02/15,1834.199951,1842,1828.199951,1842,368
2023/02/16,1842,1843.699951,1827.199951,1838.599976,222
2023/02/17,1840.400024,1842.199951,1818.400024,1827.400024,35
2023/02/21,1833,1843,1833,1842.599976,862
2023/02/22,1832,1836.199951,1825.099976,1835.699951,278
2023/02/23,1818,1827.5,1818,1826.400024,291
2023/02/24,1808.800049,1808.800049,1808.800049,1808.800049,404
2023/02/27,1817,1817.5,1808.900024,1811.599976,829
2023/02/28,1828.900024,1830,1808.099976,1808.099976,618
2023/03/01,1837.699951,1841.699951,1827.099976,1827.099976,211
2023/03/02,1833.5,1836.300049,1830,1830,154
2023/03/03,1847.699951,1855.400024,1837.300049,1837.300049,61
2023/03/06,1847.900024,1853.800049,1844.199951,1853.300049,5
2023/03/07,1813.900024,1840.900024,1813.900024,1840.900024,450
2023/03/08,1812.699951,1812.900024,1811.5,1811.599976,75
2023/03/09,1829.300049,1829.300049,1815.599976,1816.400024,332
2023/03/10,1862,1868.5,1852,1852.300049,248
2023/03/13,1911.699951,1913.099976,1875.099976,1890.800049,503
2023/03/14,1906.199951,1912.199951,1901.099976,1912.199951,107
2023/03/15,1926.599976,1926.599976,1898.5,1903.900024,564
2023/03/16,1919,1931.699951,1909.900024,1909.900024,394
2023/03/17,1969.800049,1985.099976,1946,1946,82
2023/03/20,1979.199951,2003.900024,1968.900024,1988.300049,389
2023/03/21,1938,1973.800049,1938,1973.800049,47
2023/03/22,1946.800049,1974,1946.800049,1946.800049,50
2023/03/23,1993.800049,1994.599976,1990.5,1990.5,33
2023/03/24,1982.099976,1995.400024,1982.099976,1991.699951,19
2023/03/27,1952.400024,1957.199951,1952.400024,1957.199951,877
2023/03/28,1972.400024,1972.400024,1972.400024,1972.400024,21
2023/03/29,1966.099976,1966.099976,1966.099976,1966.099976,88563
2023/03/30,1980.300049,1984.400024,1954.900024,1965.900024,10119
2023/03/31,1969,1986.800049,1968,1981.300049,957
2023/04/03,1983.900024,1991.699951,1950,1968.099976,737
2023/04/04,2022.199951,2027.099976,1979,1984.599976,811
2023/04/05,2020.900024,2033.800049,2013.599976,2022.099976,525
2023/04/06,2011.900024,2023.300049,2005,2022.199951,0
2023/04/10,1989.099976,2006.599976,1984,2000,652
2023/04/11,2004.800049,2006.5,1991.400024,1991.400024,68
2023/04/12,2010.900024,2025.699951,2005.199951,2005.199951,172
2023/04/13,2041.300049,2048.600098,2015.599976,2015.599976,1043
2023/04/14,2002.199951,2047.800049,1995,2041,718
2023/04/17,1994.199951,2007.599976,1983.199951,2002.699951,554
2023/04/18,2007.400024,2007.400024,1996.900024,1996.900024,72
2023/04/19,1995.199951,2006.400024,1969.800049,2005.699951,61
2023/04/20,2007.599976,2007.599976,1998,1998,164
2023/04/21,1979.5,1996.199951,1974.099976,1996.199951,132
2023/04/24,1989.099976,1989.800049,1977.400024,1981.300049,145
2023/04/25,1994,1999.099976,1982.300049,1995.699951,306
2023/04/26,1985.699951,1998.800049,1985.599976,1997.800049,615
2023/04/27,1989.900024,2002.300049,1979.900024,1990.599976,355
2023/04/28,1990.099976,1990.099976,1977.699951,1986.900024,152
2023/05/01,1983.400024,2005,1976.900024,1980.099976,210
2023/05/02,2014.300049,2018,1994.699951,1994.699951,1896
2023/05/03,2028.599976,2035.099976,2015.199951,2017.099976,1349
2023/05/04,2048,2072,2040,2045,930
2023/05/05,2017.400024,2046.400024,2004.300049,2046.400024,59
2023/05/08,2026.300049,2026.300049,2022.5,2022.5,3
2023/05/09,2036.199951,2037.300049,2025.900024,2026.599976,241
2023/05/10,2030.5,2044.300049,2029.5,2032.300049,248
2023/05/11,2014.699951,2038.300049,2014,2034.099976,90
